code,name,date,type,entry_price,exit_price,pnl,pnl_pct
9960,邁達康,2026-04-30,locked,34.3,36.0,1.7000000000000028,0.049562682215743524
1504,東元,2026-05-04,locked,68.6,70.3,1.7000000000000028,0.024781341107871762
1514,亞力,2026-05-04,locked,121.0,123.0,2.0,0.01652892561983471
1536,和大,2026-05-04,not_locked,56.6,55.0,-1.6000000000000014,-0.02826855123674914
1582,信錦,2026-05-04,not_locked,97.4,94.0,-3.4000000000000057,-0.03490759753593435
1595,川寶,2026-05-04,not_locked,80.0,77.0,-3.0,-0.0375
1809,中釉,2026-05-04,locked,28.25,29.95,1.6999999999999993,0.06017699115044245
2070,精湛,2026-05-04,not_locked,64.9,63.0,-1.9000000000000057,-0.02927580893682597
2328,廣宇,2026-05-04,not_locked,54.5,54.4,-0.10000000000000142,-0.001834862385321127
2360,致茂,2026-05-04,not_locked,2330.0,2310.0,-20.0,-0.008583690987124463
2380,虹光,2026-05-04,not_locked,6.18,6.09,-0.08999999999999986,-0.014563106796116483
2408,南亞科,2026-05-04,locked,237.0,243.0,6.0,0.02531645569620253
2423,固緯,2026-05-04,not_locked,63.2,61.9,-1.3000000000000043,-0.020569620253164625
2426,鼎元,2026-05-04,locked,63.0,69.3,6.299999999999997,0.09999999999999995
2441,超豐,2026-05-04,locked,92.4,94.0,1.5999999999999943,0.017316017316017254
2449,京元電子,2026-05-04,locked,332.5,341.0,8.5,0.02556390977443609
2454,聯發科,2026-05-04,locked,2870.0,3155.0,285.0,0.09930313588850175
2465,麗臺,2026-05-04,locked,81.4,81.4,0.0,0.0
2486,一詮,2026-05-04,locked,297.5,317.0,19.5,0.06554621848739496
3016,嘉晶,2026-05-04,locked,98.6,103.0,4.400000000000006,0.04462474645030432
3030,德律,2026-05-04,locked,376.5,398.0,21.5,0.057104913678618856
3135,凌航,2026-05-04,locked,155.5,158.0,2.5,0.01607717041800643
3229,晟鈦,2026-05-04,not_locked,44.05,43.55,-0.5,-0.011350737797956869
3264,欣銓,2026-05-04,locked,214.5,220.0,5.5,0.02564102564102564
3321,同泰,2026-05-04,not_locked,17.6,17.15,-0.45000000000000284,-0.025568181818181976
3443,創意,2026-05-04,locked,4685.0,4700.0,15.0,0.0032017075773745998
3450,聯鈞,2026-05-04,locked,332.0,335.0,3.0,0.009036144578313253
3467,台灣精材,2026-05-04,locked,67.4,67.1,-0.30000000000001137,-0.004451038575667824
3491,昇達科,2026-05-04,locked,1705.0,1725.0,20.0,0.011730205278592375
3498,陽程,2026-05-04,locked,96.4,98.5,2.0999999999999943,0.021784232365145168
3526,凡甲,2026-05-04,locked,363.0,361.5,-1.5,-0.004132231404958678
3567,逸昌,2026-05-04,locked,30.85,31.75,0.8999999999999986,0.029173419773095576
3580,友威科,2026-05-04,locked,94.4,94.9,0.5,0.005296610169491525
3663,鑫科,2026-05-04,locked,73.0,73.5,0.5,0.00684931506849315
3669,圓展,2026-05-04,locked,43.1,44.2,1.1000000000000014,0.0255220417633411
3707,漢磊,2026-05-04,not_locked,72.8,68.7,-4.099999999999994,-0.056318681318681243
4304,勝昱,2026-05-04,not_locked,32.65,31.0,-1.6499999999999986,-0.050535987748851416
4510,高鋒,2026-05-04,locked,51.7,51.0,-0.7000000000000028,-0.013539651837524232
4543,萬在,2026-05-04,locked,42.35,43.3,0.9499999999999957,0.02243211334120415
4561,健椿,2026-05-04,locked,41.9,43.0,1.1000000000000014,0.02625298329355612
4566,時碩工業,2026-05-04,not_locked,73.9,71.9,-2.0,-0.027063599458728008
4585,達明,2026-05-04,locked,343.5,348.5,5.0,0.01455604075691412
4609,唐鋒,2026-05-04,locked,5.32,5.53,0.20999999999999996,0.03947368421052631
4923,力士,2026-05-04,locked,36.6,40.25,3.6499999999999986,0.09972677595628411
5210,寶碩,2026-05-04,locked,25.0,25.0,0.0,0.0
5291,邑昇,2026-05-04,locked,68.7,66.9,-1.7999999999999972,-0.026200873362445372
5464,霖宏,2026-05-04,not_locked,36.3,35.9,-0.3999999999999986,-0.011019283746556436
6166,凌華,2026-05-04,not_locked,82.5,82.3,-0.20000000000000284,-0.0024242424242424585
6174,安碁,2026-05-04,locked,34.15,37.55,3.3999999999999986,0.0995607613469985
6182,合晶,2026-05-04,locked,44.1,44.2,0.10000000000000142,0.002267573696145157
6187,萬潤,2026-05-04,locked,1330.0,1345.0,15.0,0.011278195488721804
6274,台燿,2026-05-04,locked,1110.0,1140.0,30.0,0.02702702702702703
6412,群電,2026-05-04,locked,89.1,87.9,-1.1999999999999886,-0.01346801346801334
6451,訊芯-KY,2026-05-04,locked,474.0,521.0,47.0,0.09915611814345991
6474,華豫寧,2026-05-04,locked,41.25,41.15,-0.10000000000000142,-0.0024242424242424585
6531,愛普*,2026-05-04,locked,924.0,930.0,6.0,0.006493506493506494
6588,東典光電,2026-05-04,locked,154.5,156.5,2.0,0.012944983818770227
6597,立誠,2026-05-04,locked,68.6,69.9,1.3000000000000114,0.018950437317784424
6695,芯鼎,2026-05-04,not_locked,51.1,50.3,-0.8000000000000043,-0.015655577299412998
6706,惠特,2026-05-04,locked,166.5,173.5,7.0,0.042042042042042045
6789,采鈺,2026-05-04,not_locked,633.0,611.0,-22.0,-0.03475513428120063
6805,富世達,2026-05-04,not_locked,2275.0,2215.0,-60.0,-0.026373626373626374
6829,千附精密,2026-05-04,locked,270.0,268.0,-2.0,-0.007407407407407408
6830,汎銓,2026-05-04,not_locked,935.0,925.0,-10.0,-0.0106951871657754
6861,睿生光電,2026-05-04,locked,360.5,379.5,19.0,0.052704576976421634
7709,榮田,2026-05-04,locked,76.1,83.7,7.6000000000000085,0.09986859395532206
7717,萊德光電-KY,2026-05-04,not_locked,764.0,756.0,-8.0,-0.010471204188481676
7749,意騰-KY,2026-05-04,locked,468.5,508.0,39.5,0.08431163287086446
7751,竑騰,2026-05-04,locked,2660.0,2680.0,20.0,0.007518796992481203
7820,立盈,2026-05-04,not_locked,154.5,152.0,-2.5,-0.016181229773462782
8040,九暘,2026-05-04,locked,74.4,78.6,4.199999999999989,0.05645161290322565
8042,金山電,2026-05-04,locked,64.4,70.8,6.3999999999999915,0.0993788819875775
8074,鉅橡,2026-05-04,locked,88.3,91.3,3.0,0.03397508493771235
8121,越峰,2026-05-04,locked,31.35,31.35,0.0,0.0
8291,尚茂,2026-05-04,locked,24.25,26.65,2.3999999999999986,0.0989690721649484
1595,川寶,2026-05-05,locked,84.7,93.1,8.399999999999991,0.09917355371900816
1615,大山,2026-05-05,not_locked,50.2,46.95,-3.25,-0.0647410358565737
1802,台玻,2026-05-05,locked,72.8,73.8,1.0,0.013736263736263736
1809,中釉,2026-05-05,locked,31.05,34.15,3.099999999999998,0.09983896940418673
2342,茂矽,2026-05-05,locked,39.7,42.0,2.299999999999997,0.05793450881612083
2354,鴻準,2026-05-05,locked,58.5,62.0,3.5,0.05982905982905983
2426,鼎元,2026-05-05,locked,69.3,76.2,6.900000000000006,0.09956709956709965
2434,統懋,2026-05-05,not_locked,33.3,32.6,-0.6999999999999957,-0.021021021021020894
2454,聯發科,2026-05-05,locked,3155.0,3470.0,315.0,0.09984152139461172
2455,全新,2026-05-05,not_locked,390.5,386.5,-4.0,-0.010243277848911651
2465,麗臺,2026-05-05,locked,89.5,93.5,4.0,0.0446927374301676
2489,瑞軒,2026-05-05,locked,46.2,47.9,1.6999999999999957,0.0367965367965367
3004,豐達科,2026-05-05,not_locked,127.0,125.5,-1.5,-0.011811023622047244
3026,禾伸堂,2026-05-05,locked,248.5,273.0,24.5,0.09859154929577464
3030,德律,2026-05-05,locked,414.0,426.0,12.0,0.028985507246376812
3093,港建*,2026-05-05,locked,63.9,69.3,5.399999999999999,0.08450704225352111
3162,精確,2026-05-05,locked,83.0,87.9,4.900000000000006,0.05903614457831332
3228,金麗科,2026-05-05,locked,220.0,231.0,11.0,0.05
3444,利機,2026-05-05,locked,94.2,97.0,2.799999999999997,0.029723991507430967
3450,聯鈞,2026-05-05,locked,365.0,374.0,9.0,0.024657534246575342
3455,由田,2026-05-05,locked,293.5,322.5,29.0,0.09880749574105621
3494,誠研,2026-05-05,not_locked,8.39,8.23,-0.16000000000000014,-0.01907032181168059
3581,博磊,2026-05-05,locked,216.5,238.0,21.5,0.09930715935334873
3609,三一東林,2026-05-05,not_locked,23.3,22.55,-0.75,-0.032188841201716736
3672,康聯訊,2026-05-05,not_locked,14.4,13.2,-1.200000000000001,-0.08333333333333341
3707,漢磊,2026-05-05,locked,75.5,77.6,2.0999999999999943,0.027814569536423767
3717,聯嘉投控,2026-05-05,locked,22.0,22.9,0.8999999999999986,0.040909090909090846
4174,浩鼎,2026-05-05,locked,34.85,34.4,-0.45000000000000284,-0.012912482065997212
4533,協易機,2026-05-05,not_locked,34.2,32.75,-1.4500000000000028,-0.04239766081871353
4556,旭然,2026-05-05,locked,39.35,41.3,1.9499999999999957,0.04955527318932645
4557,永新-KY,2026-05-05,locked,55.5,55.6,0.10000000000000142,0.0018018018018018274
4562,穎漢,2026-05-05,locked,40.35,40.35,0.0,0.0
4741,泓瀚,2026-05-05,locked,57.5,59.0,1.5,0.02608695652173913
4923,力士,2026-05-05,not_locked,40.25,37.3,-2.950000000000003,-0.07329192546583858
4927,泰鼎-KY,2026-05-05,locked,58.7,58.7,0.0,0.0
4934,太極,2026-05-05,locked,17.65,18.3,0.6500000000000021,0.03682719546742222
4951,精拓科,2026-05-05,not_locked,143.5,140.0,-3.5,-0.024390243902439025
4960,誠美材,2026-05-05,not_locked,43.0,42.6,-0.3999999999999986,-0.009302325581395316
4991,環宇-KY,2026-05-05,locked,744.0,752.0,8.0,0.010752688172043012
5210,寶碩,2026-05-05,locked,27.5,28.5,1.0,0.03636363636363636
5276,達輝-KY,2026-05-05,locked,22.2,22.1,-0.09999999999999787,-0.004504504504504409
5386,青雲,2026-05-05,locked,437.5,472.5,35.0,0.08
6174,安碁,2026-05-05,locked,37.55,41.3,3.75,0.09986684420772304
6182,合晶,2026-05-05,locked,48.5,51.5,3.0,0.061855670103092786
6203,海韻電,2026-05-05,locked,76.2,76.6,0.3999999999999915,0.005249343832020885
6207,雷科,2026-05-05,not_locked,69.7,68.1,-1.6000000000000085,-0.02295552367288391
6209,今國光,2026-05-05,locked,68.7,68.5,-0.20000000000000284,-0.002911208151382865
6224,聚鼎,2026-05-05,locked,80.3,88.3,8.0,0.09962640099626402
6261,久元,2026-05-05,locked,110.5,121.5,11.0,0.09954751131221719
6274,台燿,2026-05-05,locked,1220.0,1275.0,55.0,0.045081967213114756
6291,沛亨,2026-05-05,not_locked,480.5,449.5,-31.0,-0.06451612903225806
6432,今展科,2026-05-05,locked,42.65,42.65,0.0,0.0
6435,大中,2026-05-05,not_locked,216.5,215.0,-1.5,-0.006928406466512702
6451,訊芯-KY,2026-05-05,locked,521.0,531.0,10.0,0.019193857965451054
6488,環球晶,2026-05-05,locked,666.0,660.0,-6.0,-0.009009009009009009
6568,宏觀,2026-05-05,locked,270.0,265.5,-4.5,-0.016666666666666666
6597,立誠,2026-05-05,locked,75.4,82.7,7.299999999999997,0.09681697612732092
6642,富致,2026-05-05,locked,62.9,63.2,0.30000000000000426,0.00476947535771072
6706,惠特,2026-05-05,locked,183.0,186.0,3.0,0.01639344262295082
6727,亞泰金屬,2026-05-05,locked,407.0,447.5,40.5,0.09950859950859951
6735,美達科技,2026-05-05,locked,132.5,145.5,13.0,0.09811320754716982
6831,邁科,2026-05-05,locked,520.0,535.0,15.0,0.028846153846153848
6861,睿生光電,2026-05-05,locked,396.5,435.0,38.5,0.09709962168978563
6928,攸泰科技,2026-05-05,locked,52.3,57.3,5.0,0.09560229445506693
7709,榮田,2026-05-05,locked,83.7,88.0,4.299999999999997,0.05137395459976102
7728,光焱科技,2026-05-05,locked,809.0,837.0,28.0,0.034610630407911
7744,崴寶,2026-05-05,locked,572.0,575.0,3.0,0.005244755244755245
7749,意騰-KY,2026-05-05,locked,515.0,547.0,32.0,0.062135922330097085
8040,九暘,2026-05-05,locked,81.8,89.9,8.100000000000009,0.09902200488997566
8042,金山電,2026-05-05,locked,70.8,75.0,4.200000000000003,0.05932203389830513
8071,能率網通,2026-05-05,locked,17.7,17.9,0.1999999999999993,0.011299435028248548
8089,康全電訊,2026-05-05,not_locked,22.15,21.15,-1.0,-0.045146726862302484
8150,南茂,2026-05-05,locked,84.1,92.5,8.400000000000006,0.0998810939357908
8155,博智,2026-05-05,locked,456.5,474.5,18.0,0.03943044906900329
8210,勤誠,2026-05-05,locked,1265.0,1275.0,10.0,0.007905138339920948
8291,尚茂,2026-05-05,locked,26.65,29.3,2.650000000000002,0.0994371482176361
8455,大拓-KY,2026-05-05,locked,24.3,26.0,1.6999999999999993,0.06995884773662549
8906,花王,2026-05-05,locked,26.95,26.95,0.0,0.0
1445,大宇,2026-05-06,not_locked,13.8,12.8,-1.0,-0.07246376811594203
1595,川寶,2026-05-06,locked,93.1,89.5,-3.5999999999999943,-0.0386680988184747
1721,三晃,2026-05-06,not_locked,29.35,28.4,-0.9500000000000028,-0.03236797274275989
1762,中化生,2026-05-06,locked,32.05,35.25,3.200000000000003,0.09984399375975049
1809,中釉,2026-05-06,locked,34.15,37.3,3.1499999999999986,0.09224011713030743
2230,泰茂,2026-05-06,locked,31.9,33.9,2.0,0.06269592476489029
2303,聯電,2026-05-06,locked,91.4,97.4,6.0,0.06564551422319474
2337,旺宏,2026-05-06,not_locked,176.5,172.0,-4.5,-0.025495750708215296
2354,鴻準,2026-05-06,locked,64.3,64.8,0.5,0.007776049766718507
2408,南亞科,2026-05-06,locked,282.0,293.0,11.0,0.03900709219858156
2426,鼎元,2026-05-06,locked,76.2,74.8,-1.4000000000000057,-0.018372703412073563
2451,創見,2026-05-06,not_locked,311.0,302.5,-8.5,-0.027331189710610933
2454,聯發科,2026-05-06,not_locked,3470.0,3430.0,-40.0,-0.011527377521613832
3006,晶豪科,2026-05-06,locked,200.0,205.0,5.0,0.025
3028,增你強,2026-05-06,locked,76.5,81.1,4.599999999999994,0.06013071895424829
3033,威健,2026-05-06,locked,42.4,45.0,2.6000000000000014,0.06132075471698117
3054,立萬利,2026-05-06,locked,73.8,74.1,0.29999999999999716,0.0040650406504064655
3094,聯傑,2026-05-06,locked,30.35,32.85,2.5,0.08237232289950576
3122,笙泉,2026-05-06,locked,36.3,37.5,1.2000000000000028,0.033057851239669506
3131,弘塑,2026-05-06,locked,3200.0,3200.0,0.0,0.0
3162,精確,2026-05-06,not_locked,91.3,89.8,-1.5,-0.01642935377875137
3228,金麗科,2026-05-06,locked,242.0,244.0,2.0,0.008264462809917356
3390,旭軟,2026-05-06,locked,28.05,28.0,-0.05000000000000071,-0.0017825311942959254
3441,聯一光,2026-05-06,not_locked,40.55,39.8,-0.75,-0.018495684340320593
3520,華盈,2026-05-06,not_locked,16.1,15.7,-0.40000000000000213,-0.02484472049689454
3581,博磊,2026-05-06,not_locked,238.0,234.0,-4.0,-0.01680672268907563
3661,世芯-KY,2026-05-06,locked,4565.0,4770.0,205.0,0.044906900328587074
4542,科嶠,2026-05-06,not_locked,264.0,232.0,-32.0,-0.12121212121212122
4556,旭然,2026-05-06,locked,43.25,43.45,0.20000000000000284,0.004624277456647464
4741,泓瀚,2026-05-06,locked,63.2,63.5,0.29999999999999716,0.00474683544303793
4764,雙鍵,2026-05-06,locked,342.0,323.0,-19.0,-0.05555555555555555
4934,太極,2026-05-06,not_locked,19.4,18.45,-0.9499999999999993,-0.04896907216494842
4973,廣穎,2026-05-06,not_locked,96.4,91.7,-4.700000000000003,-0.04875518672199173
5351,鈺創,2026-05-06,not_locked,81.5,78.5,-3.0,-0.03680981595092025
5386,青雲,2026-05-06,not_locked,481.0,475.0,-6.0,-0.012474012474012475
6108,競國,2026-05-06,locked,22.0,24.2,2.1999999999999993,0.09999999999999996
6140,訊達,2026-05-06,locked,20.5,22.55,2.0500000000000007,0.10000000000000003
6150,撼訊,2026-05-06,locked,66.0,72.6,6.599999999999994,0.09999999999999991
6174,安碁,2026-05-06,locked,41.3,41.3,0.0,0.0
6224,聚鼎,2026-05-06,locked,88.3,86.7,-1.5999999999999943,-0.018120045300113186
6239,力成,2026-05-06,not_locked,250.0,234.5,-15.5,-0.062
6261,久元,2026-05-06,locked,121.5,133.5,12.0,0.09876543209876543
6283,淳安,2026-05-06,locked,24.25,25.8,1.5500000000000007,0.0639175257731959
6488,環球晶,2026-05-06,not_locked,732.0,721.0,-11.0,-0.015027322404371584
6526,達發,2026-05-06,locked,655.0,687.0,32.0,0.04885496183206107
6641,基士德-KY,2026-05-06,locked,19.95,20.2,0.25,0.012531328320802006
6727,亞泰金屬,2026-05-06,not_locked,447.5,417.0,-30.5,-0.06815642458100558
7642,昶瑞機電,2026-05-06,locked,69.5,73.5,4.0,0.05755395683453238
8040,九暘,2026-05-06,not_locked,89.9,80.6,-9.300000000000011,-0.10344827586206909
8150,南茂,2026-05-06,not_locked,92.5,89.2,-3.299999999999997,-0.035675675675675644
8291,尚茂,2026-05-06,locked,29.3,32.2,2.900000000000002,0.09897610921501714
8299,群聯,2026-05-06,locked,2325.0,2395.0,70.0,0.030107526881720432
1504,東元,2026-05-07,locked,74.0,74.6,0.5999999999999943,0.00810810810810803
1522,堤維西,2026-05-07,locked,34.15,32.8,-1.3500000000000014,-0.039531478770131814
1605,華新,2026-05-07,locked,35.85,36.0,0.14999999999999858,0.0041841004184100025
1725,元禎,2026-05-07,not_locked,33.8,31.7,-2.099999999999998,-0.06213017751479284
1762,中化生,2026-05-07,locked,35.25,38.75,3.5,0.09929078014184398
1799,易威,2026-05-07,not_locked,39.8,38.55,-1.25,-0.0314070351758794
2059,川湖,2026-05-07,locked,4840.0,5320.0,480.0,0.09917355371900827
2070,精湛,2026-05-07,locked,72.6,72.6,0.0,0.0
2301,光寶科,2026-05-07,locked,203.5,208.0,4.5,0.022113022113022112
2327,國巨*,2026-05-07,locked,371.5,390.0,18.5,0.04979811574697174
2338,光罩,2026-05-07,locked,54.3,54.0,-0.29999999999999716,-0.005524861878452986
2342,茂矽,2026-05-07,locked,45.95,45.75,-0.20000000000000284,-0.004352557127312358
2395,研華,2026-05-07,not_locked,450.0,444.0,-6.0,-0.013333333333333334
2472,立隆電,2026-05-07,not_locked,205.0,201.5,-3.5,-0.01707317073170732
2484,希華,2026-05-07,locked,44.85,44.4,-0.45000000000000284,-0.010033444816053574
2497,怡利電,2026-05-07,locked,60.5,61.0,0.5,0.008264462809917356
2923,鼎固-KY,2026-05-07,locked,27.0,27.0,0.0,0.0
3026,禾伸堂,2026-05-07,locked,300.0,313.5,13.5,0.045
3055,蔚華科,2026-05-07,locked,87.0,84.3,-2.700000000000003,-0.031034482758620724
3090,日電貿,2026-05-07,locked,116.0,120.0,4.0,0.034482758620689655
3122,笙泉,2026-05-07,locked,39.9,42.25,2.3500000000000014,0.05889724310776946
3141,晶宏,2026-05-07,locked,56.1,59.1,3.0,0.053475935828877004
3264,欣銓,2026-05-07,locked,248.5,240.0,-8.5,-0.03420523138832998
3296,勝德,2026-05-07,locked,22.2,22.2,0.0,0.0
3354,律勝,2026-05-07,locked,34.2,36.0,1.7999999999999972,0.052631578947368335
3443,創意,2026-05-07,locked,5450.0,5465.0,15.0,0.0027522935779816515
3450,聯鈞,2026-05-07,locked,377.5,376.0,-1.5,-0.003973509933774834
3490,單井,2026-05-07,not_locked,32.2,31.6,-0.6000000000000014,-0.01863354037267085
3508,位速,2026-05-07,locked,22.75,22.3,-0.4499999999999993,-0.019780219780219748
3526,凡甲,2026-05-07,locked,377.5,377.5,0.0,0.0
3576,聯合再生,2026-05-07,locked,17.2,17.4,0.1999999999999993,0.011627906976744146
3624,光頡,2026-05-07,locked,59.4,57.8,-1.6000000000000014,-0.02693602693602696
3664,安瑞-KY,2026-05-07,locked,7.1,7.81,0.71,0.1
3675,德微,2026-05-07,locked,242.0,242.5,0.5,0.002066115702479339
4556,旭然,2026-05-07,not_locked,47.55,43.35,-4.199999999999996,-0.08832807570977909
4906,正文,2026-05-07,locked,38.7,41.5,2.799999999999997,0.07235142118863042
4912,聯德控股-KY,2026-05-07,locked,91.4,91.4,0.0,0.0
4919,新唐,2026-05-07,locked,177.0,172.5,-4.5,-0.025423728813559324
4956,光鋐,2026-05-07,locked,52.8,53.5,0.7000000000000028,0.013257575757575812
5206,坤悅,2026-05-07,not_locked,25.45,24.55,-0.8999999999999986,-0.035363457760314285
5228,鈺鎧,2026-05-07,locked,36.35,39.95,3.6000000000000014,0.0990371389270977
5245,智晶,2026-05-07,locked,26.4,27.3,0.9000000000000021,0.03409090909090917
5310,天剛,2026-05-07,locked,24.75,25.7,0.9499999999999993,0.03838383838383835
5328,華容,2026-05-07,locked,28.6,29.1,0.5,0.01748251748251748
5386,青雲,2026-05-07,locked,522.0,483.0,-39.0,-0.07471264367816093
5410,國眾,2026-05-07,not_locked,38.25,36.5,-1.75,-0.0457516339869281
5464,霖宏,2026-05-07,locked,47.65,52.4,4.75,0.09968520461699895
5864,致和證,2026-05-07,locked,34.3,35.75,1.4500000000000028,0.0422740524781342
6108,競國,2026-05-07,locked,24.2,22.15,-2.0500000000000007,-0.08471074380165293
6116,彩晶,2026-05-07,locked,9.4,9.37,-0.030000000000001137,-0.0031914893617022485
6140,訊達,2026-05-07,locked,22.55,24.75,2.1999999999999993,0.09756097560975606
6147,頎邦,2026-05-07,locked,192.5,189.0,-3.5,-0.01818181818181818
6150,撼訊,2026-05-07,locked,72.6,77.4,4.800000000000011,0.06611570247933901
6166,凌華,2026-05-07,not_locked,87.3,86.5,-0.7999999999999972,-0.009163802978235935
6173,信昌電,2026-05-07,locked,111.0,122.0,11.0,0.0990990990990991
6231,系微,2026-05-07,locked,332.0,342.5,10.5,0.03162650602409638
6244,茂迪,2026-05-07,locked,30.3,31.0,0.6999999999999993,0.02310231023102308
6278,台表科,2026-05-07,locked,183.0,181.5,-1.5,-0.00819672131147541
6283,淳安,2026-05-07,not_locked,26.65,26.55,-0.09999999999999787,-0.00375234521575977
6291,沛亨,2026-05-07,locked,482.0,485.0,3.0,0.006224066390041493
6405,悅城,2026-05-07,locked,61.1,63.1,2.0,0.03273322422258593
6441,廣錠,2026-05-07,locked,28.85,31.6,2.75,0.09532062391681109
6488,環球晶,2026-05-07,locked,793.0,808.0,15.0,0.018915510718789406
6526,達發,2026-05-07,locked,720.0,750.0,30.0,0.041666666666666664
6574,霈方,2026-05-07,locked,116.5,118.5,2.0,0.017167381974248927
6727,亞泰金屬,2026-05-07,locked,458.5,494.0,35.5,0.07742639040348964
6756,威鋒電子,2026-05-07,locked,97.3,100.0,2.700000000000003,0.02774922918807814
6757,台灣虎航,2026-05-07,locked,55.2,56.0,0.7999999999999972,0.014492753623188354
6770,力積電,2026-05-07,locked,63.9,65.0,1.1000000000000014,0.01721439749608766
6788,華景電,2026-05-07,not_locked,483.0,460.5,-22.5,-0.046583850931677016
6834,天二科技,2026-05-07,locked,43.75,48.0,4.25,0.09714285714285714
7642,昶瑞機電,2026-05-07,locked,76.4,75.8,-0.6000000000000085,-0.007853403141361367
7709,榮田,2026-05-07,locked,88.3,88.3,0.0,0.0
7711,永擎,2026-05-07,locked,471.0,468.0,-3.0,-0.006369426751592357
8016,矽創,2026-05-07,locked,265.5,271.0,5.5,0.02071563088512241
8042,金山電,2026-05-07,locked,85.0,85.0,0.0,0.0
8150,南茂,2026-05-07,locked,98.1,100.5,2.4000000000000057,0.024464831804281405
8182,加高,2026-05-07,locked,43.1,42.8,-0.30000000000000426,-0.006960556844547662
8227,巨有科技,2026-05-07,locked,204.0,220.0,16.0,0.0784313725490196
8291,尚茂,2026-05-07,locked,32.2,35.4,3.1999999999999957,0.0993788819875775
8499,鼎炫-KY,2026-05-07,locked,288.0,285.0,-3.0,-0.010416666666666666
8942,森鉅,2026-05-07,not_locked,47.15,45.4,-1.75,-0.03711558854718982
1438,三地開發,2026-05-08,not_locked,22.1,20.45,-1.6500000000000021,-0.07466063348416299
1762,中化生,2026-05-08,locked,38.75,39.5,0.75,0.01935483870967742
2059,川湖,2026-05-08,locked,5320.0,5300.0,-20.0,-0.0037593984962406013
2351,順德,2026-05-08,locked,183.0,185.0,2.0,0.01092896174863388
2395,研華,2026-05-08,not_locked,488.0,476.5,-11.5,-0.0235655737704918
2424,隴華,2026-05-08,locked,19.25,21.15,1.8999999999999986,0.09870129870129862
2464,盟立,2026-05-08,locked,122.0,120.5,-1.5,-0.012295081967213115
2472,立隆電,2026-05-08,locked,221.5,219.0,-2.5,-0.011286681715575621
2491,吉祥全,2026-05-08,locked,21.1,21.1,0.0,0.0
3026,禾伸堂,2026-05-08,locked,330.0,329.0,-1.0,-0.0030303030303030303
3034,聯詠,2026-05-08,locked,498.0,500.0,2.0,0.004016064257028112
3055,蔚華科,2026-05-08,not_locked,95.7,91.2,-4.5,-0.04702194357366771
3221,台嘉碩,2026-05-08,not_locked,53.0,45.2,-7.799999999999997,-0.14716981132075466
3236,千如,2026-05-08,not_locked,35.85,34.0,-1.8500000000000014,-0.051603905160390554
3276,宇環,2026-05-08,not_locked,16.5,16.2,-0.3000000000000007,-0.018181818181818226
3284,太普高,2026-05-08,locked,17.7,18.4,0.6999999999999993,0.03954802259887002
3354,律勝,2026-05-08,not_locked,37.6,35.4,-2.200000000000003,-0.05851063829787241
3374,精材,2026-05-08,locked,226.5,242.5,16.0,0.0706401766004415
3388,崇越電,2026-05-08,not_locked,122.0,109.5,-12.5,-0.10245901639344263
3441,聯一光,2026-05-08,not_locked,43.0,42.8,-0.20000000000000284,-0.00465116279069774
3664,安瑞-KY,2026-05-08,locked,7.81,8.4,0.5900000000000007,0.07554417413572354
3666,光耀,2026-05-08,not_locked,29.2,28.7,-0.5,-0.017123287671232876
3709,鑫聯大投控,2026-05-08,locked,92.9,91.0,-1.9000000000000057,-0.020452099031216423
4722,國精化,2026-05-08,locked,236.5,242.5,6.0,0.02536997885835095
4729,熒茂,2026-05-08,not_locked,21.65,20.7,-0.9499999999999993,-0.043879907621247084
4749,新應材,2026-05-08,locked,1085.0,1145.0,60.0,0.055299539170506916
4760,勤凱,2026-05-08,not_locked,293.5,287.5,-6.0,-0.020442930153321975
4906,正文,2026-05-08,not_locked,42.55,40.0,-2.549999999999997,-0.05992949471210335
4973,廣穎,2026-05-08,not_locked,105.0,99.6,-5.400000000000006,-0.05142857142857148
5228,鈺鎧,2026-05-08,locked,39.95,43.9,3.9499999999999957,0.09887359198998737
5258,虹堡,2026-05-08,locked,53.3,55.8,2.5,0.04690431519699813
5291,邑昇,2026-05-08,locked,70.4,75.0,4.599999999999994,0.065340909090909
5464,霖宏,2026-05-08,locked,52.4,52.6,0.20000000000000284,0.0038167938931298255
6173,信昌電,2026-05-08,locked,122.0,120.0,-2.0,-0.01639344262295082
6174,安碁,2026-05-08,not_locked,43.3,41.0,-2.299999999999997,-0.053117782909930654
6237,驊訊,2026-05-08,locked,43.65,45.6,1.9500000000000028,0.04467353951890041
6259,百徽,2026-05-08,locked,22.55,23.0,0.4499999999999993,0.019955654101995533
6405,悅城,2026-05-08,not_locked,67.2,64.4,-2.799999999999997,-0.04166666666666662
6509,聚和,2026-05-08,locked,44.65,44.9,0.25,0.005599104143337066
6585,鼎基,2026-05-08,not_locked,97.1,94.0,-3.0999999999999943,-0.031925849639546804
6651,全宇昕,2026-05-08,locked,121.5,117.5,-4.0,-0.03292181069958848
6679,鈺太,2026-05-08,not_locked,343.0,331.0,-12.0,-0.03498542274052478
6716,應廣,2026-05-08,locked,94.7,103.5,8.799999999999997,0.09292502639915519
6727,亞泰金屬,2026-05-08,locked,504.0,496.5,-7.5,-0.01488095238095238
6834,天二科技,2026-05-08,locked,48.1,47.9,-0.20000000000000284,-0.004158004158004217
