code,name,date,type,entry_price,exit_price,pnl,pnl_pct,volume_k,baseline_volume_k,volume_ratio,volume_shares,desired_shares,realistic_shares,fill_ratio,naive_pnl_twd,realistic_pnl_twd
6451,訊芯-KY,2026-04-16,not_locked,501.0,494.0,-7.0,-0.013972055888223553,1107,5072.4,0.21823988644428674,1107000,199.6007984031936,199.6007984031936,1.0,-1397.2055888223554,-1397.2055888223554
6456,GIS-KY,2026-04-16,not_locked,77.1,76.8,-0.29999999999999716,-0.003891050583657551,50429,9588.15,5.259513044747944,50429000,1297.016861219196,1297.016861219196,1.0,-389.1050583657551,-389.1050583657551
6462,神盾,2026-04-16,locked,116.5,121.5,5.0,0.04291845493562232,3534,984.3,3.590368790003048,3534000,858.3690987124463,858.3690987124463,1.0,4291.845493562231,4291.845493562231
6530,創威,2026-04-16,locked,114.5,123.0,8.5,0.07423580786026202,5811,7675.8,0.757054639255843,5811000,873.3624454148471,873.3624454148471,1.0,7423.5807860262,7423.5807860262
6533,晶心科,2026-04-16,locked,218.5,230.0,11.5,0.05263157894736842,1495,807.2,1.852081268582755,1495000,457.66590389016017,457.66590389016017,1.0,5263.157894736842,5263.157894736842
6584,南俊國際,2026-04-16,not_locked,704.0,676.0,-28.0,-0.03977272727272727,1647,950.45,1.7328633805039717,1647000,142.04545454545453,142.04545454545453,1.0,-3977.272727272727,-3977.272727272727
6684,安格,2026-04-16,locked,47.75,47.75,0.0,0.0,521,138.95,3.7495501979129187,521000,2094.240837696335,2094.240837696335,1.0,0.0,0.0
6725,矽科宏晟,2026-04-16,not_locked,403.0,375.5,-27.5,-0.06823821339950373,4010,1409.45,2.8450814147362444,4010000,248.13895781637717,248.13895781637717,1.0,-6823.821339950372,-6823.821339950372
6829,千附精密,2026-04-16,locked,179.5,185.5,6.0,0.033426183844011144,5383,1381.85,3.8955024061945944,5383000,557.1030640668523,557.1030640668523,1.0,3342.618384401114,3342.618384401114
6862,三集瑞-KY,2026-04-16,not_locked,208.0,194.5,-13.5,-0.06490384615384616,2205,701.85,3.141696943791408,2205000,480.7692307692308,480.7692307692308,1.0,-6490.384615384615,-6490.384615384615
6877,鏵友益,2026-04-16,locked,143.5,154.0,10.5,0.07317073170731707,1452,951.65,1.5257710292649609,1452000,696.8641114982578,696.8641114982578,1.0,7317.073170731706,7317.073170731706
6890,來億-KY,2026-04-16,locked,172.0,172.5,0.5,0.0029069767441860465,1322,747.6,1.7683253076511503,1322000,581.3953488372093,581.3953488372093,1.0,290.69767441860466,290.69767441860466
6902,GOGOLOOK,2026-04-16,locked,93.9,99.0,5.099999999999994,0.05431309904153348,339,72.55,4.67263955892488,339000,1064.9627263045793,1064.9627263045793,1.0,5431.309904153349,5431.309904153349
6934,心誠鎂,2026-04-16,not_locked,100.0,97.6,-2.4000000000000057,-0.024000000000000056,555,208.35,2.663786897048236,555000,1000.0,1000.0,1.0,-2400.0000000000055,-2400.0000000000055
6953,家碩,2026-04-16,locked,229.5,251.0,21.5,0.09368191721132897,94,62.9,1.494435612082671,94000,435.7298474945534,435.7298474945534,1.0,9368.191721132898,9368.191721132898
7712,博盛半導體,2026-04-16,locked,118.0,122.5,4.5,0.038135593220338986,626,632.25,0.9901146698299723,626000,847.457627118644,847.457627118644,1.0,3813.5593220338983,3813.5593220338983
8033,雷虎,2026-04-16,not_locked,150.5,145.0,-5.5,-0.036544850498338874,9899,3018.2,3.2797693989795245,9899000,664.4518272425249,664.4518272425249,1.0,-3654.485049833887,-3654.485049833887
8040,九暘,2026-04-16,not_locked,64.1,63.6,-0.4999999999999929,-0.007800312012480389,3929,372.75,10.540576794097921,3929000,1560.0624024961,1560.0624024961,1.0,-780.0312012480389,-780.0312012480389
8043,蜜望實,2026-04-16,locked,94.1,95.3,1.2000000000000028,0.01275239107332628,12413,3505.95,3.5405524893395515,12413000,1062.6992561105208,1062.6992561105208,1.0,1275.239107332628,1275.239107332628
8046,南電,2026-04-16,locked,721.0,728.0,7.0,0.009708737864077669,21809,22589.7,0.9654400014165748,21809000,138.69625520110958,138.69625520110958,1.0,970.873786407767,970.873786407767
8054,安國,2026-04-16,not_locked,107.5,105.5,-2.0,-0.018604651162790697,7347,1928.3,3.8100917906964686,7347000,930.2325581395348,930.2325581395348,1.0,-1860.4651162790697,-1860.4651162790697
8092,建暐,2026-04-16,locked,12.95,13.45,0.5,0.03861003861003861,527,82.8,6.3647342995169085,527000,7722.007722007723,7722.007722007723,1.0,3861.0038610038614,3861.0038610038614
8121,越峰,2026-04-16,locked,27.55,28.0,0.4499999999999993,0.016333938294010864,1683,275.95,6.098930965754666,1683000,3629.764065335753,3629.764065335753,1.0,1633.3938294010864,1633.3938294010864
8150,南茂,2026-04-16,locked,73.7,74.6,0.8999999999999915,0.012211668928086722,50429,12230.05,4.123368260963774,50429000,1356.8521031207597,1356.8521031207597,1.0,1221.1668928086722,1221.1668928086722
8182,加高,2026-04-16,locked,35.5,37.3,1.7999999999999972,0.050704225352112595,3930,714.3,5.501889962200757,3930000,2816.9014084507044,2816.9014084507044,1.0,5070.42253521126,5070.42253521126
8227,巨有科技,2026-04-16,locked,136.0,137.0,1.0,0.007352941176470588,1693,251.9,6.720921000396983,1693000,735.2941176470588,735.2941176470588,1.0,735.2941176470588,735.2941176470588
8289,泰藝,2026-04-16,locked,47.2,51.9,4.699999999999996,0.09957627118644058,3236,3451.4,0.9375905429680709,3236000,2118.64406779661,2118.64406779661,1.0,9957.627118644059,9957.627118644059
9950,萬國通,2026-04-16,not_locked,14.05,13.3,-0.75,-0.05338078291814946,3576,180.95,19.76236529428019,3576000,7117.437722419929,7117.437722419929,1.0,-5338.078291814947,-5338.078291814947
1595,川寶,2026-04-17,not_locked,58.3,52.5,-5.799999999999997,-0.09948542024013718,6472,759.5,8.521395655036208,6472000,1715.2658662092624,1715.2658662092624,1.0,-9948.542024013717,-9948.542024013717
1626,艾美特-KY,2026-04-17,locked,12.0,12.0,0.0,0.0,1868,132.45,14.103435258588148,1868000,8333.333333333334,8333.333333333334,1.0,0.0,0.0
1711,永光,2026-04-17,locked,47.95,52.6,4.649999999999999,0.09697601668404585,73476,33518.75,2.1920865187395115,73476000,2085.5057351407713,2085.5057351407713,1.0,9697.601668404584,9697.601668404584
1721,三晃,2026-04-17,locked,20.5,21.95,1.4499999999999993,0.07073170731707314,9766,2427.6,4.022903278958642,9766000,4878.048780487805,4878.048780487805,1.0,7073.170731707313,7073.170731707313
1785,光洋科,2026-04-17,locked,156.0,156.5,0.5,0.003205128205128205,14575,35826.95,0.4068166561764259,14575000,641.025641025641,641.025641025641,1.0,320.5128205128205,320.5128205128205
1815,富喬,2026-04-17,locked,127.0,128.5,1.5,0.011811023622047244,128213,66015.3,1.942170981575483,128213000,787.4015748031496,787.4015748031496,1.0,1181.1023622047244,1181.1023622047244
2070,精湛,2026-04-17,locked,45.65,50.2,4.550000000000004,0.09967141292442507,624,168.8,3.696682464454976,624000,2190.580503833516,2190.580503833516,1.0,9967.141292442508,9967.141292442508
2314,台揚,2026-04-17,locked,15.45,16.1,0.6500000000000021,0.042071197411003375,471,674.9,0.6978811675803823,471000,6472.491909385114,6472.491909385114,1.0,4207.119741100338,4207.119741100338
2338,光罩,2026-04-17,locked,50.9,52.5,1.6000000000000014,0.031434184675834996,9336,6336.25,1.4734267113829158,9336000,1964.6365422396857,1964.6365422396857,1.0,3143.4184675835,3143.4184675835
2360,致茂,2026-04-17,locked,2255.0,2065.0,-190.0,-0.08425720620842572,5889,4373.4,1.34654959528056,5889000,44.34589800443459,44.34589800443459,1.0,-8425.720620842572,-8425.720620842572
2402,毅嘉,2026-04-17,locked,77.7,78.5,0.7999999999999972,0.01029601029601026,39487,18058.1,2.1866641562512115,39487000,1287.001287001287,1287.001287001287,1.0,1029.6010296010259,1029.6010296010259
2404,漢唐,2026-04-17,locked,1025.0,1040.0,15.0,0.014634146341463415,11342,3853.75,2.9431073629581577,11342000,97.5609756097561,97.5609756097561,1.0,1463.4146341463415,1463.4146341463415
2444,兆勁,2026-04-17,locked,13.9,13.65,-0.25,-0.017985611510791366,2552,632.2,4.036697247706422,2552000,7194.244604316546,7194.244604316546,1.0,-1798.5611510791366,-1798.5611510791366
2472,立隆電,2026-04-17,not_locked,196.5,184.5,-12.0,-0.061068702290076333,8298,5375.2,1.5437565113856229,8298000,508.9058524173028,508.9058524173028,1.0,-6106.8702290076335,-6106.8702290076335
2474,可成,2026-04-17,locked,217.0,214.5,-2.5,-0.01152073732718894,9603,2374.15,4.044816039424636,9603000,460.8294930875576,460.8294930875576,1.0,-1152.073732718894,-1152.073732718894
2481,強茂,2026-04-17,locked,118.0,115.0,-3.0,-0.025423728813559324,48725,26870.05,1.8133572509169131,48725000,847.457627118644,847.457627118644,1.0,-2542.372881355932,-2542.372881355932
2597,潤弘,2026-04-17,locked,165.5,162.5,-3.0,-0.01812688821752266,1708,705.15,2.4221796780826774,1708000,604.2296072507553,604.2296072507553,1.0,-1812.688821752266,-1812.688821752266
2740,華軒,2026-04-17,not_locked,38.8,38.5,-0.29999999999999716,-0.007731958762886525,48,9.3,5.161290322580645,48000,2577.319587628866,2400.0,0.9312,-773.1958762886525,-719.9999999999932
3030,德律,2026-04-17,locked,338.5,347.0,8.5,0.025110782865583457,7021,6529.5,1.0752737575618347,7021000,295.4209748892171,295.4209748892171,1.0,2511.0782865583456,2511.0782865583456
3055,蔚華科,2026-04-17,locked,68.2,72.9,4.700000000000003,0.06891495601173024,1071,278.6,3.844221105527638,1071000,1466.275659824047,1466.275659824047,1.0,6891.495601173025,6891.495601173025
3081,聯亞,2026-04-17,locked,2600.0,2765.0,165.0,0.06346153846153846,1295,2843.4,0.4554406696208764,1295000,38.46153846153846,38.46153846153846,1.0,6346.153846153846,6346.153846153846
3105,穩懋,2026-04-17,locked,539.0,546.0,7.0,0.012987012987012988,29993,41674.35,0.719699287451394,29993000,185.5287569573284,185.5287569573284,1.0,1298.7012987012988,1298.7012987012988
3229,晟鈦,2026-04-17,locked,30.7,33.75,3.0500000000000007,0.09934853420195443,553,412.0,1.3422330097087378,553000,3257.328990228013,3257.328990228013,1.0,9934.853420195443,9934.853420195443
3230,錦明,2026-04-17,locked,43.35,47.0,3.6499999999999986,0.08419838523644749,2375,604.95,3.92594429291677,2375000,2306.8050749711647,2306.8050749711647,1.0,8419.838523644748,8419.838523644748
3272,東碩,2026-04-17,locked,17.5,19.25,1.75,0.1,293,70.1,4.1797432239657635,293000,5714.285714285715,5714.285714285715,1.0,10000.0,10000.0
3325,旭品,2026-04-17,locked,13.35,14.65,1.3000000000000007,0.09737827715355811,520,249.95,2.0804160832166434,520000,7490.63670411985,7490.63670411985,1.0,9737.82771535581,9737.82771535581
3339,泰谷,2026-04-17,locked,69.3,66.5,-2.799999999999997,-0.040404040404040366,14120,8578.95,1.6458890656782006,14120000,1443.001443001443,1443.001443001443,1.0,-4040.4040404040366,-4040.4040404040366
3357,臺慶科,2026-04-17,not_locked,192.5,181.0,-11.5,-0.05974025974025974,7162,2331.35,3.0720398052630453,7162000,519.4805194805194,519.4805194805194,1.0,-5974.0259740259735,-5974.0259740259735
3388,崇越電,2026-04-17,locked,99.3,107.0,7.700000000000003,0.07754279959718029,5524,452.45,12.209083876671455,5524000,1007.0493454179255,1007.0493454179255,1.0,7754.279959718029,7754.279959718029
3430,奇鈦科,2026-04-17,locked,85.6,94.1,8.5,0.09929906542056076,2164,1120.1,1.9319703597893048,2164000,1168.2242990654206,1168.2242990654206,1.0,9929.906542056075,9929.906542056075
3437,榮創,2026-04-17,locked,27.2,29.9,2.6999999999999993,0.09926470588235292,14367,5026.3,2.8583650000994765,14367000,3676.470588235294,3676.470588235294,1.0,9926.470588235292,9926.470588235292
3485,敘豐,2026-04-17,locked,307.5,307.5,0.0,0.0,365,330.9,1.1030522816560895,365000,325.2032520325203,325.2032520325203,1.0,0.0,0.0
3504,揚明光,2026-04-17,locked,67.4,67.4,0.0,0.0,2374,525.8,4.515024724229746,2374000,1483.6795252225518,1483.6795252225518,1.0,0.0,0.0
3511,矽瑪,2026-04-17,not_locked,21.45,21.3,-0.14999999999999858,-0.006993006993006927,1228,139.25,8.81867145421903,1228000,4662.004662004662,4662.004662004662,1.0,-699.3006993006927,-699.3006993006927
3529,力旺,2026-04-17,locked,4075.0,4000.0,-75.0,-0.018404907975460124,1342,1200.4,1.1179606797734087,1342000,24.539877300613497,24.539877300613497,1.0,-1840.4907975460123,-1840.4907975460123
3552,同致,2026-04-17,locked,59.5,59.8,0.29999999999999716,0.005042016806722642,951,800.55,1.187933295859097,951000,1680.672268907563,1680.672268907563,1.0,504.2016806722641,504.2016806722641
3555,博士旺,2026-04-17,locked,260.0,265.0,5.0,0.019230769230769232,873,374.7,2.32986389111289,873000,384.61538461538464,384.61538461538464,1.0,1923.0769230769233,1923.0769230769233
3581,博磊,2026-04-17,locked,119.0,130.5,11.5,0.09663865546218488,3444,1939.3,1.7758985200845667,3444000,840.3361344537815,840.3361344537815,1.0,9663.865546218487,9663.865546218487
3583,辛耘,2026-04-17,not_locked,774.0,760.0,-14.0,-0.01808785529715762,2080,4369.85,0.475988878336785,2080000,129.19896640826875,129.19896640826875,1.0,-1808.7855297157626,-1808.7855297157626
3587,閎康,2026-04-17,locked,367.0,362.5,-4.5,-0.01226158038147139,7123,3831.35,1.8591358137471128,7123000,272.47956403269757,272.47956403269757,1.0,-1226.158038147139,-1226.158038147139
3615,安可,2026-04-17,not_locked,35.65,34.9,-0.75,-0.021037868162692847,8980,2087.65,4.301487318276531,8980000,2805.0490883590464,2805.0490883590464,1.0,-2103.786816269285,-2103.786816269285
3631,晟楠,2026-04-17,locked,29.35,32.25,2.8999999999999986,0.09880749574105617,209,134.05,1.559119731443491,209000,3407.1550255536627,3407.1550255536627,1.0,9880.749574105617,9880.749574105617
3673,TPK-KY,2026-04-17,not_locked,75.2,72.1,-3.1000000000000085,-0.041223404255319264,41636,11439.05,3.639812746687881,41636000,1329.787234042553,1329.787234042553,1.0,-4122.340425531926,-4122.340425531926
3693,營邦,2026-04-17,locked,662.0,695.0,33.0,0.04984894259818731,3405,2942.55,1.1571596064637812,3405000,151.05740181268882,151.05740181268882,1.0,4984.894259818731,4984.894259818731
3710,連展投控,2026-04-17,locked,6.84,7.0,0.16000000000000014,0.0233918128654971,829,494.8,1.675424413904608,829000,14619.883040935672,14619.883040935672,1.0,2339.1812865497095,2339.1812865497095
4416,三圓,2026-04-17,locked,15.1,15.8,0.7000000000000011,0.046357615894039805,1222,284.2,4.299788881069669,1222000,6622.516556291391,6622.516556291391,1.0,4635.761589403981,4635.761589403981
4540,全球傳動,2026-04-17,not_locked,58.1,57.9,-0.20000000000000284,-0.003442340791738431,16717,2676.55,6.245726775139638,16717000,1721.170395869191,1721.170395869191,1.0,-344.2340791738431,-344.2340791738431
4556,旭然,2026-04-17,locked,32.75,36.0,3.25,0.09923664122137404,1430,104.65,13.664596273291925,1430000,3053.4351145038167,3053.4351145038167,1.0,9923.664122137405,9923.664122137405
4764,雙鍵,2026-04-17,locked,212.5,233.5,21.0,0.0988235294117647,1483,3867.6,0.3834419278105285,1483000,470.5882352941176,470.5882352941176,1.0,9882.35294117647,9882.35294117647
4908,前鼎,2026-04-17,locked,170.5,187.5,17.0,0.09970674486803519,1054,8028.35,0.13128475963305036,1054000,586.5102639296188,586.5102639296188,1.0,9970.674486803518,9970.674486803518
4919,新唐,2026-04-17,locked,129.0,141.5,12.5,0.09689922480620156,10417,21959.3,0.4743775985573311,10417000,775.1937984496124,775.1937984496124,1.0,9689.922480620155,9689.922480620155
4939,亞電,2026-04-17,locked,41.15,45.25,4.100000000000001,0.09963547995139736,3728,2803.05,1.3299798433848842,3728000,2430.1336573511544,2430.1336573511544,1.0,9963.547995139736,9963.547995139736
4956,光鋐,2026-04-17,locked,49.75,54.7,4.950000000000003,0.09949748743718599,7117,15342.35,0.46387939266148925,7117000,2010.0502512562814,2010.0502512562814,1.0,9949.7487437186,9949.7487437186
4958,臻鼎-KY,2026-04-17,locked,282.0,292.5,10.5,0.03723404255319149,42796,33018.2,1.2961336475034981,42796000,354.6099290780142,354.6099290780142,1.0,3723.4042553191493,3723.4042553191493
4960,誠美材,2026-04-17,not_locked,33.9,33.85,-0.04999999999999716,-0.001474926253687232,75611,17142.9,4.410630640090066,75611000,2949.8525073746314,2949.8525073746314,1.0,-147.4926253687232,-147.4926253687232
4971,IET-KY,2026-04-17,locked,767.0,843.0,76.0,0.09908735332464146,612,2279.05,0.2685329413571444,612000,130.3780964797914,130.3780964797914,1.0,9908.735332464146,9908.735332464146
4977,眾達-KY,2026-04-17,locked,235.5,250.0,14.5,0.06157112526539278,6034,12779.35,0.4721679897647376,6034000,424.6284501061571,424.6284501061571,1.0,6157.112526539278,6157.112526539278
4979,華星光,2026-04-17,locked,644.0,707.0,63.0,0.09782608695652174,4446,12960.55,0.3430409974885325,4446000,155.27950310559007,155.27950310559007,1.0,9782.608695652174,9782.608695652174
4991,環宇-KY,2026-04-17,locked,660.0,678.0,18.0,0.02727272727272727,999,6261.0,0.1595591758505031,999000,151.5151515151515,151.5151515151515,1.0,2727.272727272727,2727.272727272727
5202,力新,2026-04-17,locked,14.15,14.65,0.5,0.0353356890459364,623,180.8,3.445796460176991,623000,7067.137809187279,7067.137809187279,1.0,3533.5689045936397,3533.5689045936397
5222,全訊,2026-04-17,locked,144.5,148.0,3.5,0.02422145328719723,4611,765.55,6.023120632225198,4611000,692.0415224913495,692.0415224913495,1.0,2422.1453287197232,2422.1453287197232
5228,鈺鎧,2026-04-17,locked,37.1,40.1,3.0,0.08086253369272237,3323,807.8,4.113641990591731,3323000,2695.4177897574123,2695.4177897574123,1.0,8086.253369272237,8086.253369272237
5244,弘凱,2026-04-17,locked,46.2,50.0,3.799999999999997,0.08225108225108219,4216,1984.05,2.1249464479221793,4216000,2164.5021645021643,2164.5021645021643,1.0,8225.108225108219,8225.108225108219
5425,台半,2026-04-17,locked,65.7,66.2,0.5,0.0076103500761035,16174,4505.6,3.5897549715909087,16174000,1522.0700152207,1522.0700152207,1.0,761.03500761035,761.03500761035
5475,德宏,2026-04-17,locked,368.5,395.0,26.5,0.07191316146540028,4119,5235.9,0.7866842376668768,4119000,271.37042062415196,271.37042062415196,1.0,7191.316146540027,7191.316146540027
6141,柏承,2026-04-17,locked,31.2,34.3,3.099999999999998,0.0993589743589743,6708,2291.25,2.927659574468085,6708000,3205.128205128205,3205.128205128205,1.0,9935.897435897428,9935.897435897428
6147,頎邦,2026-04-17,not_locked,125.0,115.0,-10.0,-0.08,23474,43708.25,0.5370610811460079,23474000,800.0,800.0,1.0,-8000.0,-8000.0
6173,信昌電,2026-04-17,locked,92.2,93.5,1.2999999999999972,0.014099783080260272,40774,5474.7,7.447714029992511,40774000,1084.5986984815618,1084.5986984815618,1.0,1409.9783080260272,1409.9783080260272
6187,萬潤,2026-04-17,locked,1215.0,1275.0,60.0,0.04938271604938271,5909,4341.35,1.361097354509542,5909000,82.3045267489712,82.3045267489712,1.0,4938.271604938272,4938.271604938272
6205,詮欣,2026-04-17,locked,75.0,82.5,7.5,0.1,6738,2209.15,3.050041871307969,6738000,1333.3333333333333,1333.3333333333333,1.0,10000.0,10000.0
6223,旺矽,2026-04-17,not_locked,5405.0,5195.0,-210.0,-0.03885291396854764,1510,1220.9,1.2367925301007452,1510000,18.501387604070306,18.501387604070306,1.0,-3885.291396854764,-3885.291396854764
6226,光鼎,2026-04-17,locked,14.6,15.5,0.9000000000000004,0.06164383561643838,7266,3528.35,2.0593195119531793,7266000,6849.315068493151,6849.315068493151,1.0,6164.383561643838,6164.383561643838
6278,台表科,2026-04-17,locked,157.0,162.0,5.0,0.03184713375796178,27549,6097.05,4.5184146431470955,27549000,636.9426751592357,636.9426751592357,1.0,3184.7133757961783,3184.7133757961783
6415,矽力*-KY,2026-04-17,locked,332.5,361.0,28.5,0.08571428571428572,16101,5902.2,2.727965843244892,16101000,300.7518796992481,300.7518796992481,1.0,8571.42857142857,8571.42857142857
6423,億而得,2026-04-17,locked,97.9,107.5,9.599999999999994,0.0980592441266598,628,117.25,5.356076759061834,628000,1021.4504596527067,1021.4504596527067,1.0,9805.92441266598,9805.92441266598
6425,易發,2026-04-17,locked,85.9,86.5,0.5999999999999943,0.006984866123399235,8051,1395.85,5.767811727621163,8051000,1164.1443538998835,1164.1443538998835,1.0,698.4866123399235,698.4866123399235
6426,統新,2026-04-17,locked,227.0,249.0,22.0,0.09691629955947137,2594,3147.3,0.8241985193658056,2594000,440.52863436123346,440.52863436123346,1.0,9691.629955947135,9691.629955947135
6435,大中,2026-04-17,not_locked,180.0,178.5,-1.5,-0.008333333333333333,2111,778.95,2.710058411964824,2111000,555.5555555555555,555.5555555555555,1.0,-833.3333333333333,-833.3333333333333
6441,廣錠,2026-04-17,locked,23.0,24.2,1.1999999999999993,0.05217391304347823,578,162.35,3.56020942408377,578000,4347.826086956522,4347.826086956522,1.0,5217.391304347823,5217.391304347823
6465,威潤,2026-04-17,locked,49.05,51.5,2.450000000000003,0.049949031600407805,1046,543.4,1.9249171880750828,1046000,2038.7359836901123,2038.7359836901123,1.0,4994.903160040781,4994.903160040781
6530,創威,2026-04-17,locked,125.5,138.0,12.5,0.099601593625498,5832,7808.1,0.7469166634648634,5832000,796.8127490039841,796.8127490039841,1.0,9960.1593625498,9960.1593625498
6531,愛普*,2026-04-17,locked,644.0,670.0,26.0,0.040372670807453416,8284,6129.75,1.3514417390595048,8284000,155.27950310559007,155.27950310559007,1.0,4037.267080745342,4037.267080745342
6548,長科*,2026-04-17,locked,54.7,57.3,2.5999999999999943,0.04753199268738564,22639,7207.85,3.1408811226648723,22639000,1828.1535648994516,1828.1535648994516,1.0,4753.199268738564,4753.199268738564
6603,富強鑫,2026-04-17,locked,25.45,26.6,1.1500000000000021,0.04518664047151286,6489,887.6,7.310725552050473,6489000,3929.2730844793714,3929.2730844793714,1.0,4518.664047151286,4518.664047151286
6620,漢達,2026-04-17,locked,80.7,80.0,-0.7000000000000028,-0.00867410161090462,588,352.35,1.6687952320136228,588000,1239.1573729863692,1239.1573729863692,1.0,-867.410161090462,-867.410161090462
6668,中揚光,2026-04-17,locked,38.6,42.45,3.8500000000000014,0.09974093264248708,619,228.3,2.711344721857205,619000,2590.6735751295337,2590.6735751295337,1.0,9974.093264248708,9974.093264248708
6672,騰輝電子-KY,2026-04-17,locked,176.0,185.0,9.0,0.05113636363636364,3800,8282.1,0.4588208304657031,3800000,568.1818181818181,568.1818181818181,1.0,5113.636363636363,5113.636363636363
6735,美達科技,2026-04-17,locked,75.9,83.4,7.5,0.09881422924901186,398,163.45,2.434995411440808,398000,1317.5230566534913,1317.5230566534913,1.0,9881.422924901184,9881.422924901184
6788,華景電,2026-04-17,locked,431.0,471.5,40.5,0.09396751740139211,4712,2934.15,1.6059165346011621,4712000,232.0185614849188,232.0185614849188,1.0,9396.75174013921,9396.75174013921
6791,虎門科技,2026-04-17,not_locked,145.0,135.0,-10.0,-0.06896551724137931,1199,59.3,20.219224283305227,1199000,689.6551724137931,689.6551724137931,1.0,-6896.551724137931,-6896.551724137931
6821,聯寶,2026-04-17,locked,67.5,72.0,4.5,0.06666666666666667,2728,1584.35,1.7218417647615742,2728000,1481.4814814814815,1481.4814814814815,1.0,6666.666666666667,6666.666666666667
6823,濾能,2026-04-17,locked,77.1,80.9,3.8000000000000114,0.04928664072632959,663,260.65,2.543640897755611,663000,1297.016861219196,1297.016861219196,1.0,4928.66407263296,4928.66407263296
6829,千附精密,2026-04-17,locked,197.0,213.5,16.5,0.08375634517766498,4232,1618.0,2.61557478368356,4232000,507.61421319796955,507.61421319796955,1.0,8375.634517766497,8375.634517766497
6830,汎銓,2026-04-17,locked,885.0,900.0,15.0,0.01694915254237288,315,2719.9,0.11581308136328541,315000,112.99435028248588,112.99435028248588,1.0,1694.9152542372883,1694.9152542372883
6831,邁科,2026-04-17,locked,475.0,516.0,41.0,0.0863157894736842,1683,1524.1,1.1042582507709469,1683000,210.52631578947367,210.52631578947367,1.0,8631.57894736842,8631.57894736842
6861,睿生光電,2026-04-17,not_locked,162.5,161.5,-1.0,-0.006153846153846154,6252,1255.65,4.979094492892127,6252000,615.3846153846154,615.3846153846154,1.0,-615.3846153846154,-615.3846153846154
6877,鏵友益,2026-04-17,locked,157.5,168.5,11.0,0.06984126984126984,1680,1003.65,1.6738903004035273,1680000,634.9206349206349,634.9206349206349,1.0,6984.126984126984,6984.126984126984
6902,GOGOLOOK,2026-04-17,not_locked,103.0,99.1,-3.9000000000000057,-0.03786407766990297,1655,88.3,18.742921857304644,1655000,970.8737864077669,970.8737864077669,1.0,-3786.4077669902968,-3786.4077669902968
6909,創控,2026-04-17,locked,64.9,67.0,2.0999999999999943,0.032357473035439045,7113,2806.9,2.534112365955324,7113000,1540.8320493066255,1540.8320493066255,1.0,3235.7473035439048,3235.7473035439048
7734,印能科技,2026-04-17,locked,2505.0,2560.0,55.0,0.021956087824351298,1626,550.25,2.955020445252158,1626000,39.920159680638726,39.920159680638726,1.0,2195.60878243513,2195.60878243513
7772,耀穎,2026-04-17,locked,161.5,161.5,0.0,0.0,1380,656.75,2.101256185763228,1380000,619.1950464396285,619.1950464396285,1.0,0.0,0.0
8021,尖點,2026-04-17,locked,390.5,402.0,11.5,0.029449423815621,4277,18213.85,0.23482130356843833,4277000,256.0819462227913,256.0819462227913,1.0,2944.9423815621003,2944.9423815621003
8086,宏捷科,2026-04-17,not_locked,155.0,148.5,-6.5,-0.041935483870967745,26317,7078.9,3.717667999265423,26317000,645.1612903225806,645.1612903225806,1.0,-4193.548387096774,-4193.548387096774
8092,建暐,2026-04-17,locked,14.2,14.85,0.6500000000000004,0.04577464788732397,461,106.95,4.310425432445068,461000,7042.253521126761,7042.253521126761,1.0,4577.464788732397,4577.464788732397
8102,傑霖科技,2026-04-17,locked,67.8,68.9,1.1000000000000085,0.0162241887905606,283,24.35,11.62217659137577,283000,1474.9262536873157,1474.9262536873157,1.0,1622.41887905606,1622.41887905606
8111,立碁,2026-04-17,locked,79.2,83.3,4.099999999999994,0.05176767676767669,16317,3005.95,5.428234002561586,16317000,1262.6262626262626,1262.6262626262626,1.0,5176.767676767669,5176.767676767669
8147,正淩,2026-04-17,locked,162.0,167.0,5.0,0.030864197530864196,1527,609.9,2.50368912936547,1527000,617.283950617284,617.283950617284,1.0,3086.41975308642,3086.41975308642
8182,加高,2026-04-17,locked,39.05,39.55,0.5,0.012804097311139566,5311,903.65,5.8772754938305765,5311000,2560.819462227913,2560.819462227913,1.0,1280.4097311139565,1280.4097311139565
8215,明基材,2026-04-17,locked,29.25,28.9,-0.3500000000000014,-0.011965811965812015,6467,4784.65,1.3516140156542278,6467000,3418.803418803419,3418.803418803419,1.0,-1196.5811965812015,-1196.5811965812015
8261,富鼎,2026-04-17,locked,127.5,129.0,1.5,0.011764705882352941,10714,2538.8,4.2201039861351815,10714000,784.3137254901961,784.3137254901961,1.0,1176.4705882352941,1176.4705882352941
8271,宇瞻,2026-04-17,locked,179.5,197.0,17.5,0.09749303621169916,6360,4515.2,1.408575478384125,6360000,557.1030640668523,557.1030640668523,1.0,9749.303621169915,9749.303621169915
8289,泰藝,2026-04-17,not_locked,51.9,49.65,-2.25,-0.04335260115606936,21638,3546.15,6.101828743848963,21638000,1926.782273603083,1926.782273603083,1.0,-4335.260115606937,-4335.260115606937
8358,金居,2026-04-17,locked,367.5,373.0,5.5,0.014965986394557823,40256,26532.5,1.517233581456704,40256000,272.10884353741494,272.10884353741494,1.0,1496.5986394557822,1496.5986394557822
